event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN7977,2018-04-14,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Government of China (2017-) Hong Kong Special Administrative Region; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HK01,Subnational,"On 14 April 2018, at least a dozen members of HKFTU led by a member of the Legislative Council gathered at the Central Government Offices in Central and Western District to demonstrate and deliver a petition letter to the transportation bureau and asked the government to cancel the two-way charging on the Lantau Link highway to ease the traffic pressure in the region.",0,crowd size=at least a dozen,1611094732
CHN8037,2018-04-14,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HKFP,Subnational,"On 14 April 2018, 3 members of an environmental organisation, the Wild Aid, staged a silent protest with placards at a restaurant in the IFC building in Central Hong Kong over their use of shark fin. They were confronted by the restaurant staff and removed by security. No violence was reported.",0,crowd size=3,1680633592
CHN5564,2018-04-13,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HKFP; Wen Wei Po,Subnational,"On 13 April 2018, about 20-30 pro-Beijing protesters organised by the DAB and its LegCo members rallied at the Legislative Council in Hong Kong condemning legal scholar Tai Yaoting for his independence remarks at a conference in Taiwan the week prior.",0,crowd size=about 20-30,1611094730
CHN8366,2018-04-12,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Christian Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 12 April 2018, five Christians representing more than 20 Christian groups protested at the Chief Executive's Office in Admiralty, Central and Western District (Hong Kong), condemning the Hong Kong Government and Beijing for combatting Dai Yaoting for his 'Hong Kong independence' speech.",0,crowd size=5,1646432984
CHN5562,2018-04-12,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (International); Protesters (International),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,AFP; South China Morning Post,Subnational-International,"On 12 April 2018, around 50 people from the Hong Kong Campaign for the Advancement of Human Rights and Peace in the Philippines (HKCAHRPP) gathered near the hotel where Filipino president Rodrigo Duterte was staying at in Tsim Sha Tsui, Yau Tsim Mong District (Hong Kong) during a three-day visit. Protesters chanted anti-Duterte slogans and protested against Duterte's war on drugs, which they said was a sham used to target activists and opponents. On the same day, there were also migrant activists reported to be protesting near the hotel.",0,crowd size=around 50,1680633498
CHN7998,2018-04-10,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HK01,Subnational,"On 10 April 2018, around 10 family members of the four Hong Kong fishers who were involved in a drug related case and 'unreasonably prosecuted' in the Philippines went to the Consulate General of the Philippines at Admiralty in Central District (Hong Kong) to deliver a petition letter to the visiting President of the Philippines. A member of the Legislative Council accompanied the group. They demanded the Philippine authority to award justice to the four fishers.",0,crowd size=around 10,1646432984
CHN8308,2018-04-10,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),CP: Civic Party (Hong Kong); LSD: League of Social Democrats; CHRF: Civil Human Rights Front,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 10 April 2018, about 20 members of LSD, CHRF and the Civic Party marched from the Western Police Station to the Liaison Office in Central and Western District (Hong Kong) to protest against the disappearance of human rights lawyer Wang Quanzhang. The protest came after police in Beijing stopped Wang's wife from finishing her planned 100-kilometre march from Beijing to Tianjin to highlight his disappearance. Protesters held banners and chanted slogans calling for Wang's immediate release.",0,crowd size=about 20,1680633498
CHN7982,2018-04-09,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),SoCO: Society for Community Organization,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HK01,Subnational,"On 9 April 2018, at least 10 people including members of the SoCO and some homeless individuals gathered outside of the central government offices in Central Hong Kong while the Legislative Council was having meetings to protest against the poor living conditions in the partitioned cubicles of public housing and that they would rather sit through nights at 24h fast-food restaurants.",0,crowd size=at least 10,1611094732
CHN9022,2018-04-09,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Wen Wei Po,Subnational,"On 9 April 2018, nearly 20 people marched from the University of Hong Kong MTR station to the law faculty on campus (Western District, Hong Kong) to protest against the professor that had recently spoke about the 'independence' of Hong Kong at a conference in Taiwan. They also delivered a petition letter to the university that asked to remove this professor from this teaching position.",0,crowd size=nearly 20,1646432984
CHN8044,2018-04-08,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Demosisto,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,HKFP,Subnational,"On 8 April 2018, dozens of pro-democracy activists organised by the Demosisto party gathered at Langham Place in Mong Kok, Yau Tsim Mong District (Kowloon City, Hong Kong) and conducted a flash mob protest against the controversial upcoming national anthem law. The group froze for around minute as the Chinese national anthem was played.",0,crowd size=dozens,1611094732
CHN5711,2018-04-07,2018,1,Demonstrations,Protests,Protest with intervention,Protesters (China),HKNF: Hong Kong National Front; Government of China (2017-) Hong Kong Special Administrative Region; Students (China); LSD: League of Social Democrats,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia; Apple Daily Hong Kong; Inmediahk.net; The Stand News,Subnational-International,"On 7 April 2018, up to 1,200 people attended a rally organised by LSD and pro-democracy LegCo members at the Legislative Council in Central District (Hong Kong) to support free speech and solidarity with a law professor from the University of Hong Kong who recently publicly talked about Hong Kong independence and faced increasing pressure from pro-government people. At the same time of the rally, the Hong Kong National Front held another rally in front of the Legislative Council with around 30 people to support the idea of Hong Kong independence. Students from the University of Hong Kong and Hong Kong Shue Yan University also participated both of the rallies. Police showed up and checked people's IDs. A young man was reportedly taken by the police with a car. No violence was reported for this occasion.",0,"crowd size=up to 1,200",1611094730
CHN9006,2018-04-07,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Wen Wei Po,Subnational,"On 7 April 2018, about 30 protesters demonstrated outside the Hong Kong government headquarters, asking the SAR Government and the University of Hong Kong to deal with Dai Yaoting's remarks and his teaching position, and called to resolutely condemn and punish him for his 'Hong Kong independence' remarks. About 30 demonstrators held banners with the words 'Remove the tumor as soon as possible', and shouting 'Dai Yaoting is a national scum.'",0,crowd size=about 30,1646432984
CHN8336,2018-04-05,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),The Alliance: Hong Kong Alliance in Support of Patriotic Democratic Movements of China; DP: Democratic Party (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,Radio Free Asia,International,"On 5 April 2018, dozens of people from the Alliance, the Tiananmen Mothers and Democratic Party in Hong Kong gathered at the Clock Tower in Tsim Sha Tsui (Yau Tsim Mong District, Kowloon City, Hong Kong) to commemorate the victims of the Tiananmen Massacre and other rights defenders that had died in China. They wore T-shirts printed with slogans 'anti-authoritarianism, mourn June 4th'.",0,crowd size=dozens,1646432984
CHN8370,2018-04-05,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Lawyers (China); LSD: League of Social Democrats; Demosisto; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Radio Free Asia,International,"On 5 April 2018, dozens of members and lawmakers from LSD, Demosisto, and the China Human Rights Lawyers Concern Group marched to the Hong Kong Liaison Office in Wan Chai District (Hong Kong) to demand Beijing to release political prisoners, especially the last missing '709 lawyer'. They used large banners and shouted 'end the one party rule'.",0,crowd size=dozens,1680633667
CHN5698,2018-04-04,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NTAS: New Territories Association of Societies,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,The Stand News; Radio Free Asia; Wen Wei Po,Subnational-International,"On 4 April 2018, between 15 and more than 30 members of the NTAS gathered at the Hong Kong Government Offices in Central District (Hong Kong) to demand the education bureau to remove a law professor from his teaching position in the University of Hong Kong due to his recent public speech about the independence of Hong Kong.",0,crowd size=15 to more than 30,1611094730
